player_id,player_name,season,league,team,minutes_played,age,role_source_column,role_source_value,role_model_family,arbitrated_position,arbitrated_role_group,arbitrated_lane,arbitrated_confidence,position_conflict_flag,season_avg_x,season_avg_y,season_position_zone,spatial_matches_used,spatial_wide_pct,spatial_right_pct,spatial_left_pct,spatial_high_wide_pct,primary_role,secondary_role,role_score,role_bvalue,confidence,cohort_size,warning,measured_metrics_available,measured_metrics_possible,partial_proxies_available,partial_proxies_possible,measured_inputs,partial_proxies,unmeasured_traits
1823913,Cenny Neumann,2025-26,Bundesliga,1. FC Köln,83.0,19.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.87,True,65.03605,28.955150000000003,high_right,2.0,0.5,0.5,0.0,0.0,Inside Wing-Back,Advanced Wing-Back,42.1,-0.1581,0.425,356,,3.0,6.0,0.0,0.0,"passes_total_per90, passes_accurate_per90, progressive_carries_per90",,"composure, decisions, positioning, teamwork"
907530,Jusuf Gazibegović,2025-26,Bundesliga,1. FC Köln,22.0,26.0,arbitrated_role_group,WB,WB,LWB,WB,Left Wing Back,0.86,True,35.5143,88.5786,deep_left,1.0,1.0,0.0,1.0,0.0,Advanced Wing-Back,Wing-Back,84.51,0.6902,0.134,356,,2.0,7.0,0.0,1.0,"crosses_accurate_per90, xa_per90",,"acceleration, agility, pace, stamina, off the ball"
41615,Ron-Robert Zieler,2025-26,Bundesliga,1. FC Köln,,37.0,arbitrated_role_group,GK,GK,GK,GK,Central/Unspecified,0.67,False,,,,,,,,,Goalkeeper,Ball-Playing Goalkeeper,,,0.0,683,,0.0,4.0,0.0,1.0,,,"aerial reach, command of area, communication, handling, reflexes, concentration"
840352,Matthias Köbbing,2025-26,Bundesliga,1. FC Köln,,29.0,arbitrated_role_group,GK,GK,GK,GK,Central/Unspecified,0.67,False,,,,,,,,,Goalkeeper,Ball-Playing Goalkeeper,,,0.0,683,,0.0,4.0,0.0,1.0,,,"aerial reach, command of area, communication, handling, reflexes, concentration"
2245361,David Fürst,2025-26,Bundesliga,1. FC Köln,,19.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
830803,Danilho Doekhi,2025-26,Bundesliga,1. FC Union Berlin,3060.0,27.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,39.70540294117647,33.23000882352942,mid_central,34.0,0.5588,0.5588,0.0,0.0,Centre-Back,No-Nonsense Centre-Back,70.2,0.404,0.575,886,,3.0,6.0,1.0,1.0,"blocked_shots_per90, aerial_duels_won_per90, duels_won_per90",height_cm,"marking, anticipation, positioning, jumping, strength, bravery, concentration"
149479,Rani Khedira,2025-26,Bundesliga,1. FC Union Berlin,2835.0,32.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,48.454990625,44.4614,mid_central,32.0,0.0312,0.0312,0.0,0.0312,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1086547,Leopold Querfeld,2025-26,Bundesliga,1. FC Union Berlin,2704.0,22.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,36.47528064516129,51.167180645161295,deep_central,31.0,0.0,0.0,0.0,0.0,Centre-Back,No-Nonsense Centre-Back,83.81,0.6762,0.575,886,,3.0,6.0,1.0,1.0,"blocked_shots_per90, aerial_duels_won_per90, duels_won_per90",height_cm,"marking, anticipation, positioning, jumping, strength, bravery, concentration"
137692,Frederik Ronnow,2025-26,Bundesliga,1. FC Union Berlin,2641.0,33.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,11.867423333333331,48.45337333333334,deep_central,30.0,0.0,0.0,0.0,0.0,Sweeper Keeper,Ball-Playing Goalkeeper,53.2,0.0639,0.85,683,,4.0,4.0,0.0,0.0,"gk_sweeper_total_per90, gk_sweeper_accurate_per90, passes_total_per90, long_balls_accurate_per90",,"rushing out tendency, anticipation, decisions, starting position"
953767,Andrej Ilić,2025-26,Bundesliga,1. FC Union Berlin,2256.0,26.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,64.35734375,52.967953125,high_central,32.0,0.0312,0.0,0.0312,0.0312,Target Forward,Deep-Lying Forward,83.33,0.6667,1.0,859,,5.0,5.0,1.0,1.0,"aerial_duels_won_per90, aerial_duels_total_per90, duels_won_per90, fouls_drawn_per90, xg_per90",height_cm,"strength, jumping, balance, bravery, hold-up technique"
855663,Diogo Leite,2025-26,Bundesliga,1. FC Union Berlin,1970.0,27.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.82,True,38.06706086956522,71.36407391304347,mid_left,23.0,0.913,0.0,0.913,0.0,Centre-Back,Ball-Playing Centre-Back,59.6,0.1921,0.575,886,,3.0,6.0,1.0,1.0,"blocked_shots_per90, aerial_duels_won_per90, duels_won_per90",height_cm,"marking, anticipation, positioning, jumping, strength, bravery, concentration"
1198074,Aljoscha Kemlein,2025-26,Bundesliga,1. FC Union Berlin,1967.0,21.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,48.14664333333334,53.90987666666667,mid_central,30.0,0.1,0.0667,0.0333,0.0333,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
886737,Derrick Köhn,2025-26,Bundesliga,1. FC Union Berlin,1910.0,27.0,arbitrated_role_group,WB,WB,LWB,WB,Left Wing Back,0.81,True,50.93307931034482,84.52961034482759,mid_left,29.0,1.0,0.0,1.0,0.1379,Playmaking Wing-Back,Wing-Back,66.53,0.3306,0.708,356,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, crosses_accurate_per90, long_balls_accurate_per90, passes_total_per90",,"vision, technique, decisions, composure"
1462742,Ilyas Ansah,2025-26,Bundesliga,1. FC Union Berlin,1909.0,21.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,62.56390303030303,62.2388696969697,high_central,33.0,0.303,0.0,0.303,0.1515,Channel Forward,False Nine,49.12,-0.0177,0.708,859,,5.0,6.0,0.0,1.0,"progressive_carries_per90, dribbles_attempted_per90, shots_total_per90, xg_per90, fouls_drawn_per90",,"work rate, acceleration, pace, stamina, channel movement"
48557,Christopher Trimmel,2025-26,Bundesliga,1. FC Union Berlin,1875.0,39.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.81,True,48.86466551724138,19.16588275862069,mid_right,29.0,1.0,1.0,0.0,0.0345,Playmaking Wing-Back,Wing-Back,88.9,0.7779,0.708,356,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, crosses_accurate_per90, long_balls_accurate_per90, passes_total_per90",,"vision, technique, decisions, composure"
608362,Oliver Burke,2025-26,Bundesliga,1. FC Union Berlin,1691.0,29.0,arbitrated_role_group,AM-W,W,RW,AM-W,Right Wide Forward,0.82,True,67.5888827586207,35.83432068965517,high_central,29.0,0.4828,0.4828,0.0,0.4483,Inside Forward,Wide Forward,54.18,0.0836,0.567,872,,4.0,6.0,0.0,0.0,"shots_total_per90, xg_per90, goals_per90, dribbles_attempted_per90",,"composure, flair, vision, off the ball, pace"
168985,Janik Haberer,2025-26,Bundesliga,1. FC Union Berlin,1658.0,32.0,arbitrated_role_group,FB,FB,RB,FB,Right Fullback,0.81,True,48.98110714285714,29.902325,mid_right,28.0,0.7857,0.7143,0.0714,0.1071,Pressing Full-Back,Holding Full-Back,,,0.0,482,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
877302,András Schäfer,2025-26,Bundesliga,1. FC Union Berlin,1442.0,27.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,49.734750000000005,49.98579642857143,mid_central,28.0,0.1786,0.1429,0.0357,0.0357,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
927405,Woo-Yeong Jeong,2025-26,Bundesliga,1. FC Union Berlin,1206.0,26.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,56.739275,44.52465714285714,mid_central,28.0,0.3929,0.25,0.1429,0.1071,Second Striker,Channel Midfielder,41.59,-0.1681,0.708,167,,5.0,6.0,0.0,0.0,"shots_total_per90, xg_per90, goals_per90, assists_per90, key_passes_per90",,"anticipation, composure, off the ball, acceleration, first touch"
1210666,Tom Rothe,2025-26,Bundesliga,1. FC Union Berlin,1039.0,21.0,arbitrated_role_group,WB,WB,LWB,WB,Left Wing Back,0.81,True,49.767,83.31255238095238,mid_left,21.0,1.0,0.0,1.0,0.3333,Wing-Back,Playmaking Wing-Back,45.57,-0.0885,0.607,356,,5.0,7.0,0.0,1.0,"crosses_total_per90, crosses_accurate_per90, progressive_carries_per90, xa_per90, touches_per90",,"work rate, pace, stamina, teamwork, positioning"
904991,Stanley N'Soki,2025-26,Bundesliga,1. FC Union Berlin,823.0,27.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.79,True,40.296984615384616,77.25382307692308,mid_left,13.0,0.8462,0.0,0.8462,0.0,Wide Centre-Back,Ball-Playing Centre-Back,61.48,0.2295,0.567,886,,4.0,6.0,0.0,1.0,"progressive_carries_per90, carry_distance_per90, crosses_total_per90, duels_won_per90",,"pace, stamina, agility, work rate, wide defending"
1513469,Livan Burcu,2025-26,Bundesliga,1. FC Union Berlin,655.0,21.0,arbitrated_role_group,AM-W,W,LW,AM-W,Left Wide Forward,0.82,True,60.57116111111111,69.68149444444445,high_left,18.0,0.5556,0.0,0.5556,0.3889,Wide Forward,Inside Winger,67.18,0.3436,0.567,872,,4.0,6.0,0.0,1.0,"shots_total_per90, xg_per90, dribbles_attempted_per90, progressive_carries_per90",,"off the ball, pace, acceleration, agility, anticipation"
800252,Tim Skarke,2025-26,Bundesliga,1. FC Union Berlin,619.0,29.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,57.7585,44.87230909090909,mid_central,22.0,0.5455,0.3182,0.2273,0.2273,Tracking Attacking Midfielder,Channel Midfielder,56.94,0.1388,0.117,167,,1.0,4.0,0.0,1.0,key_passes_per90,,"marking, work rate, stamina"
825740,Alex Král,2025-26,Bundesliga,1. FC Union Berlin,466.0,28.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,56.191025,50.318055,mid_central,20.0,0.45,0.2,0.25,0.35,Free Role,Attacking Midfielder,27.81,-0.4438,0.607,167,,5.0,7.0,0.0,0.0,"key_passes_per90, xa_per90, shots_total_per90, xg_per90, dribbles_attempted_per90",,"flair, vision, composure, off the ball, creative freedom"
791642,Josip Juranović,2025-26,Bundesliga,1. FC Union Berlin,334.0,30.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.81,True,54.37331818181818,30.30299090909091,mid_right,11.0,1.0,0.8182,0.1818,0.4545,Wing-Back,Playmaking Wing-Back,92.22,0.8443,0.607,356,,5.0,7.0,0.0,1.0,"crosses_total_per90, crosses_accurate_per90, progressive_carries_per90, xa_per90, touches_per90",,"work rate, pace, stamina, teamwork, positioning"
148167,Carl Klaus,2025-26,Bundesliga,1. FC Union Berlin,329.0,32.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,10.18535,50.217775,deep_central,4.0,0.0,0.0,0.0,0.0,Goalkeeper,Sweeper Keeper,71.22,0.4244,0.787,683,,3.0,4.0,1.0,1.0,"gk_saves_per90, gk_goals_prevented_per90, gk_high_claims_per90",gk_punches_per90,"aerial reach, command of area, communication, handling, reflexes, concentration"
327863,Robert Skov,2025-26,Bundesliga,1. FC Union Berlin,223.0,30.0,arbitrated_role_group,WB,WB,LWB,WB,Left Wing Back,0.86,True,49.59316666666666,82.41213333333333,mid_left,3.0,1.0,0.0,1.0,0.0,Wing-Back,Advanced Wing-Back,59.39,0.1878,0.486,356,,4.0,7.0,0.0,1.0,"crosses_total_per90, crosses_accurate_per90, xa_per90, touches_per90",,"work rate, pace, stamina, teamwork, positioning"
842718,Matheo Raab,2025-26,Bundesliga,1. FC Union Berlin,90.0,27.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,9.1297,48.9766,deep_central,1.0,0.0,0.0,0.0,0.0,Goalkeeper,Sweeper Keeper,95.1,0.9021,0.787,683,,3.0,4.0,1.0,1.0,"gk_saves_per90, gk_goals_prevented_per90, gk_high_claims_per90",gk_punches_per90,"aerial reach, command of area, communication, handling, reflexes, concentration"
1090010,Marin Ljubičić,2025-26,Bundesliga,1. FC Union Berlin,20.0,24.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,63.93865,61.0189,high_central,2.0,0.5,0.0,0.5,0.5,Poacher,Channel Forward,99.76,0.9953,0.755,859,,4.0,5.0,1.0,2.0,"goals_per90, xg_per90, shots_on_target_per90, shots_total_per90",xgot_per90,"anticipation, composure, concentration, off the ball, acceleration"
2311163,Linus Guther,2025-26,Bundesliga,1. FC Union Berlin,14.0,16.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,60.64,45.18,high_central,1.0,0.0,0.0,0.0,0.0,Channel Midfielder,Tracking Attacking Midfielder,,,0.0,167,,0.0,6.0,0.0,1.0,,,"work rate, acceleration, off the ball, vision, decisions"
1568506,Dmytro Bogdanov,2025-26,Bundesliga,1. FC Union Berlin,5.0,19.0,arbitrated_role_group,AM-W,W,LW,AM-W,Left Wide Forward,0.87,True,61.22855,67.2143,high_left,2.0,0.5,0.0,0.5,0.0,Tracking Winger,Inside Forward,,,0.0,872,,0.0,4.0,0.0,1.0,,,"marking, work rate, stamina"
1481918,Oluwaseun Ogbemudia,2025-26,Bundesliga,1. FC Union Berlin,,19.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
1518974,David Preu,2025-26,Bundesliga,1. FC Union Berlin,,21.0,arbitrated_role_group,ST-SS,ST,SS,ST-SS,Central Support Forward,0.73,True,,,,,,,,,Poacher,Deep-Lying Forward,,,0.0,859,,0.0,5.0,0.0,2.0,,,"anticipation, composure, concentration, off the ball, acceleration"
1534045,Andrik Markgraf,2025-26,Bundesliga,1. FC Union Berlin,,19.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
1995013,Tom Wisbereit,2025-26,Bundesliga,1. FC Union Berlin,,18.0,arbitrated_role_group,GK,GK,GK,GK,Central/Unspecified,0.67,False,,,,,,,,,Goalkeeper,Ball-Playing Goalkeeper,,,0.0,683,,0.0,4.0,0.0,1.0,,,"aerial reach, command of area, communication, handling, reflexes, concentration"
1028307,Kaishu Sano,2025-26,Bundesliga,1. FSV Mainz 05,3059.0,25.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,48.19069705882353,49.170291176470585,mid_central,34.0,0.0,0.0,0.0,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
97926,Danny da Costa,2025-26,Bundesliga,1. FSV Mainz 05,2697.0,32.0,arbitrated_role_group,FB,FB,RB,FB,Right Fullback,0.81,True,40.76770588235294,23.790976470588237,mid_right,34.0,0.9118,0.9118,0.0,0.0588,Pressing Full-Back,Holding Full-Back,,,0.0,482,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
152206,Dominik Kohr,2025-26,Bundesliga,1. FSV Mainz 05,2345.0,32.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,36.87970689655173,58.32346896551724,deep_central,29.0,0.6207,0.1379,0.4828,0.0,Wide Centre-Back,Ball-Playing Centre-Back,60.13,0.2025,0.567,886,,4.0,6.0,0.0,1.0,"progressive_carries_per90, carry_distance_per90, crosses_total_per90, duels_won_per90",,"pace, stamina, agility, work rate, wide defending"
537552,Jae-sung Lee,2025-26,Bundesliga,1. FSV Mainz 05,2198.0,33.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,53.48468571428572,60.83221428571428,mid_central,28.0,0.3929,0.0714,0.3214,0.0714,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
327755,Nadiem Amiri,2025-26,Bundesliga,1. FSV Mainz 05,2090.0,29.0,arbitrated_role_group,AM-C,AM,AMC,AM-C,Central Attacking Midfield,0.85,True,58.71944615384616,52.80691538461539,high_central,26.0,0.0385,0.0,0.0385,0.0,Tracking Attacking Midfielder,Attacking Midfielder,84.72,0.6944,0.117,167,,1.0,4.0,0.0,1.0,key_passes_per90,,"marking, work rate, stamina"
980621,Paul Nebel,2025-26,Bundesliga,1. FSV Mainz 05,2081.0,23.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.81,True,59.93604333333334,31.615616666666664,high_right,30.0,0.6,0.6,0.0,0.4667,Advanced Wing-Back,Wing-Back,74.06,0.4813,0.607,356,,5.0,7.0,0.0,1.0,"crosses_accurate_per90, dribbles_attempted_per90, progressive_carries_per90, xa_per90, key_passes_per90",,"acceleration, agility, pace, stamina, off the ball"
138126,Phillipp Mwene,2025-26,Bundesliga,1. FSV Mainz 05,2072.0,32.0,arbitrated_role_group,WB,WB,LWB,WB,Left Wing Back,0.81,True,51.5127,74.64608620689656,mid_left,29.0,0.931,0.1034,0.8276,0.1724,Wing-Back,Playmaking Wing-Back,54.68,0.0935,0.607,356,,5.0,7.0,0.0,1.0,"crosses_total_per90, crosses_accurate_per90, progressive_carries_per90, xa_per90, touches_per90",,"work rate, pace, stamina, teamwork, positioning"
94312,Daniel Batz,2025-26,Bundesliga,1. FSV Mainz 05,1890.0,35.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,11.226095238095237,49.26486666666667,deep_central,21.0,0.0,0.0,0.0,0.0,Goalkeeper,Ball-Playing Goalkeeper,78.9,0.578,0.787,683,,3.0,4.0,1.0,1.0,"gk_saves_per90, gk_goals_prevented_per90, gk_high_claims_per90",gk_punches_per90,"aerial reach, command of area, communication, handling, reflexes, concentration"
157377,Silvan Widmer,2025-26,Bundesliga,1. FSV Mainz 05,1819.0,33.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.81,True,51.7547962962963,42.20701851851852,mid_central,27.0,0.8519,0.5556,0.2963,0.1852,Playmaking Wing-Back,Wing-Back,32.53,-0.3494,0.708,356,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, crosses_accurate_per90, long_balls_accurate_per90, passes_total_per90",,"vision, technique, decisions, composure"
1548910,Kacper Potulski,2025-26,Bundesliga,1. FSV Mainz 05,1060.0,18.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.82,True,33.162240000000004,70.64141333333333,deep_left,15.0,0.7333,0.0,0.7333,0.0,No-Nonsense Centre-Back,Centre-Back,87.33,0.7465,0.234,886,,2.0,4.0,0.0,0.0,"blocked_shots_per90, aerial_duels_won_per90",,"marking, positioning, jumping, strength, bravery"
106662,Stefan Bell,2025-26,Bundesliga,1. FSV Mainz 05,1049.0,34.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,36.63785,42.30833888888889,deep_central,18.0,0.0556,0.0556,0.0,0.0,Centre-Back,No-Nonsense Centre-Back,86.02,0.7205,0.575,886,,3.0,6.0,1.0,1.0,"blocked_shots_per90, aerial_duels_won_per90, duels_won_per90",height_cm,"marking, anticipation, positioning, jumping, strength, bravery, concentration"
975800,Benedict Hollerbach,2025-26,Bundesliga,1. FSV Mainz 05,882.0,25.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,65.61891428571428,55.26401428571428,high_central,14.0,0.2143,0.0,0.2143,0.2143,Deep-Lying Forward,False Nine,57.52,0.1504,0.708,859,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, assists_per90, passes_total_per90, touches_per90",,"first touch, technique, composure, decisions, vision"
174345,Robin Zentner,2025-26,Bundesliga,1. FSV Mainz 05,877.0,31.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,12.78025,50.06219,deep_central,10.0,0.0,0.0,0.0,0.0,Ball-Playing Goalkeeper,Sweeper Keeper,69.4,0.3879,0.83,683,,4.0,5.0,1.0,1.0,"passes_total_per90, passes_accurate_per90, long_balls_accurate_per90, gk_sweeper_accurate_per90",gk_sweeper_total_per90,"kicking, passing technique, composure, decisions, one-on-ones"
794294,Andreas Hanche-Olsen,2025-26,Bundesliga,1. FSV Mainz 05,850.0,29.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,36.2627,49.062038461538464,deep_central,13.0,0.1538,0.1538,0.0,0.0,Centre-Back,No-Nonsense Centre-Back,84.95,0.699,0.575,886,,3.0,6.0,1.0,1.0,"blocked_shots_per90, aerial_duels_won_per90, duels_won_per90",height_cm,"marking, anticipation, positioning, jumping, strength, bravery, concentration"
1138150,Nikolas Veratschnig,2025-26,Bundesliga,1. FSV Mainz 05,660.0,23.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.87,True,54.25131904761905,51.730085714285714,mid_central,21.0,0.9048,0.4286,0.4762,0.381,Wide Centre-Back,Centre-Back,60.98,0.2195,0.567,886,,4.0,6.0,0.0,1.0,"progressive_carries_per90, carry_distance_per90, crosses_total_per90, duels_won_per90",,"pace, stamina, agility, work rate, wide defending"
1152505,Nelson Weiper,2025-26,Bundesliga,1. FSV Mainz 05,586.0,21.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,66.03427083333334,48.24355416666666,high_central,24.0,0.2083,0.125,0.0833,0.0833,Target Forward,Centre Forward,73.22,0.4643,1.0,859,,5.0,5.0,1.0,1.0,"aerial_duels_won_per90, aerial_duels_total_per90, duels_won_per90, fouls_drawn_per90, xg_per90",height_cm,"strength, jumping, balance, bravery, hold-up technique"
1005834,Armindo Sieb,2025-26,Bundesliga,1. FSV Mainz 05,553.0,23.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,64.53788181818182,51.94830454545456,high_central,22.0,0.3182,0.1364,0.1818,0.1818,False Nine,Deep-Lying Forward,78.68,0.5737,0.708,859,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, passes_total_per90, dribbles_attempted_per90, progressive_carries_per90",,"first touch, technique, composure, decisions, vision, off-ball movement"
893962,Lennard Maloney,2025-26,Bundesliga,1. FSV Mainz 05,522.0,26.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,46.26447142857143,49.93946666666667,mid_central,21.0,0.1905,0.0476,0.1429,0.0952,Pressing Central Midfielder,Central Midfielder,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
846471,Anthony Caci,2025-26,Bundesliga,1. FSV Mainz 05,520.0,28.0,arbitrated_role_group,WB,WB,RWB,WB,Right Wing Back,0.81,True,56.28801,13.05071,mid_right,10.0,1.0,1.0,0.0,0.3,Playmaking Wing-Back,Wing-Back,91.92,0.8384,0.708,356,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, crosses_accurate_per90, long_balls_accurate_per90, passes_total_per90",,"vision, technique, decisions, composure"
949062,Silas,2025-26,Bundesliga,1. FSV Mainz 05,342.0,27.0,arbitrated_role_group,AM-W,W,W,AM-W,Wide Forward,0.75,True,66.3041125,47.913425,high_central,8.0,0.0,0.0,0.0,0.0,Wide Forward,Inside Forward,74.25,0.4849,0.567,872,,4.0,6.0,0.0,1.0,"shots_total_per90, xg_per90, dribbles_attempted_per90, progressive_carries_per90",,"off the ball, pace, acceleration, agility, anticipation"
1028306,Sota Kawasaki,2025-26,Bundesliga,1. FSV Mainz 05,325.0,24.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,46.93945,47.55382,mid_central,10.0,0.7,0.4,0.3,0.0,Pressing Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
1069252,Lasse Riess,2025-26,Bundesliga,1. FSV Mainz 05,291.0,24.0,arbitrated_role_group,GK,GK,GK,GK,Central,0.95,False,10.6858,47.420975,deep_central,4.0,0.0,0.0,0.0,0.0,Goalkeeper,Ball-Playing Goalkeeper,39.36,-0.2129,0.637,683,,3.0,4.0,0.0,1.0,"gk_saves_per90, gk_goals_prevented_per90, gk_high_claims_per90",,"aerial reach, command of area, communication, handling, reflexes, concentration"
1021075,William Bøving,2025-26,Bundesliga,1. FSV Mainz 05,227.0,23.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,55.23513333333333,53.90802222222222,mid_central,9.0,0.5556,0.2222,0.3333,0.2222,Deep-Lying Forward,False Nine,88.18,0.7636,0.708,859,,5.0,6.0,0.0,0.0,"key_passes_per90, xa_per90, assists_per90, passes_total_per90, touches_per90",,"first touch, technique, composure, decisions, vision"
842869,Maxim Leitsch,2025-26,Bundesliga,1. FSV Mainz 05,162.0,28.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.82,True,30.2289,73.78183333333332,deep_left,3.0,1.0,0.0,1.0,0.0,No-Nonsense Centre-Back,Centre-Back,76.59,0.5318,0.234,886,,2.0,4.0,0.0,0.0,"blocked_shots_per90, aerial_duels_won_per90",,"marking, positioning, jumping, strength, bravery"
1065051,Fabio Moreno Fell,2025-26,Bundesliga,1. FSV Mainz 05,78.0,25.0,arbitrated_role_group,ST,ST,ST,ST,Central Forward,0.86,True,67.27875,55.97375,high_central,2.0,0.5,0.0,0.5,0.5,Deep-Lying Forward,False Nine,50.48,0.0096,0.567,859,,4.0,6.0,0.0,0.0,"xa_per90, assists_per90, passes_total_per90, touches_per90",,"first touch, technique, composure, decisions, vision"
1134525,Ben Justus Bobzien,2025-26,Bundesliga,1. FSV Mainz 05,9.0,23.0,arbitrated_role_group,AM-W,W,RW,AM-W,Right Wide Forward,0.87,True,57.6765,30.6882,mid_right,1.0,1.0,1.0,0.0,0.0,Tracking Winger,Winger,96.79,0.9358,0.117,872,,1.0,4.0,0.0,1.0,crosses_total_per90,,"marking, work rate, stamina"
1484314,Konstantin Schopp,2025-26,Bundesliga,1. FSV Mainz 05,,20.0,arbitrated_role_group,D,D,D,D,Central/Unspecified,0.58,False,,,,,,,,,,,,,0.0,298,No role model for family=D,,,,,,,
1535558,Daniel Gleiber,2025-26,Bundesliga,1. FSV Mainz 05,,21.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.77,True,,,,,,,,,Central Midfielder,Advanced Playmaker,,,0.0,1209,,0.0,6.0,0.0,0.0,,,"first touch, decisions, teamwork, positioning, concentration"
796047,Aleix García,2025-26,Bundesliga,Bayer 04 Leverkusen,2676.0,28.0,arbitrated_role_group,CM,CM,CM,CM,Central Midfield,0.85,True,49.34286969696969,52.97308181818182,mid_central,33.0,0.0,0.0,0.0,0.0,Pressing Central Midfielder,Central Midfielder,,,0.0,1209,,0.0,4.0,0.0,1.0,,,"aggression, work rate, anticipation"
883262,Edmond Tapsoba,2025-26,Bundesliga,Bayer 04 Leverkusen,2576.0,27.0,arbitrated_role_group,CB,CB,CB,CB,Central Defence,0.82,True,38.618558620689655,68.67077586206896,mid_left,29.0,0.7931,0.0,0.7931,0.0,Ball-Playing Centre-Back,Wide Centre-Back,91.52,0.8304,0.607,886,,5.0,7.0,0.0,0.0,"passes_total_per90, passes_accurate_per90, long_balls_accurate_per90, total_progression_per90, carries_per90",,"composure, decisions, vision, technique, first touch, positioning"
